hypothesis_id,hypothesis_type,status,confidence_tier,context,bb_level_ids,claim,evidence,matched_control,moa_class,caveats,evidence_rank_score
ZSH-1126,level_control_mimicry,hypothesis_triage,C,zel028_hek293,bb3=BB_0822728753,"bb3=BB_0822728753 mimics BMS-509744 (Unknown Other) - rank-1 control match, cos 0.241","cos=0.241, p=0.000 vs 200-draw gene-label-permutation null",BMS-509744,Unknown_Other,weak_null;singleton,0.2411063694315878
ZSH-1131,level_control_mimicry,hypothesis_triage,C,zel028_hek293,bb3=BB_4057852842,"bb3=BB_4057852842 mimics lapatinib (EGFR HER2 inhibitor) - rank-1 control match, cos 0.241","cos=0.241, p=0.000 vs 200-draw gene-label-permutation null",lapatinib,EGFR_HER2_inhibitor,weak_null;singleton,0.240596649061897
ZSH-1134,level_control_mimicry,hypothesis_triage,C,zel039_aec7,bb2=BB_6114924718,"bb2=BB_6114924718 mimics BMS-509744 (Unknown Other) - rank-1 control match, cos 0.240","cos=0.240, p=0.000 vs 200-draw gene-label-permutation null",BMS-509744,Unknown_Other,weak_null,0.240306291407417
ZSH-1137,level_control_mimicry,hypothesis_triage,C,zel028_hek293,bb1=BB_4374065767,"bb1=BB_4374065767 mimics Capmatinib (ALK MET inhibitor) - rank-1 control match, cos 0.240","cos=0.240, p=0.000 vs 200-draw gene-label-permutation null",Capmatinib,ALK_MET_inhibitor,weak_null;singleton,0.2400409366241421
ZSH-1138,level_control_mimicry,hypothesis_triage,C,zel028_a549,bb1=BB_1596297894,"bb1=BB_1596297894 mimics BGT226 (PI3K mTOR inhibitor) - rank-1 control match, cos 0.240","cos=0.240, p=0.000 vs 200-draw gene-label-permutation null",BGT226,PI3K_mTOR_inhibitor,weak_null;singleton,0.2400407551165054
ZSH-1139,level_control_mimicry,hypothesis_triage,C,zel031_a549,bb1=BB_6466700968,"bb1=BB_6466700968 mimics GCN2-IN-7 (Stress kinase inhibitor) - rank-1 control match, cos 0.240","cos=0.240, p=0.000 vs 200-draw gene-label-permutation null",GCN2-IN-7,Stress_kinase_inhibitor,weak_null,0.2398958678048767
ZSH-1141,level_control_mimicry,hypothesis_triage,C,zel028_hek293,bb3=BB_1283183224,"bb3=BB_1283183224 mimics HTH-01-015 (HSF1 heat shock validated) - rank-1 control match, cos 0.240","cos=0.240, p=0.000 vs 200-draw gene-label-permutation null",HTH-01-015,HSF1_heat_shock_validated,weak_null;singleton,0.2397477990866164
ZSH-1148,level_control_mimicry,hypothesis_triage,C,zel028_a549,bb3=BB_6163126056,"bb3=BB_6163126056 mimics HTH-01-015 (HSF1 heat shock validated) - rank-1 control match, cos 0.239","cos=0.239, p=0.000 vs 200-draw gene-label-permutation null",HTH-01-015,HSF1_heat_shock_validated,weak_null;singleton,0.2389101740721444
ZSH-1150,level_control_mimicry,hypothesis_triage,C,zel028_a549,bb4=BB_2818856921,"bb4=BB_2818856921 mimics GCN2-IN-7 (Stress kinase inhibitor) - rank-1 control match, cos 0.239","cos=0.239, p=0.000 vs 200-draw gene-label-permutation null",GCN2-IN-7,Stress_kinase_inhibitor,weak_null;singleton,0.2387457948480159
ZSH-1154,level_control_mimicry,hypothesis_triage,C,zel031_a549,bb1=BB_2033792613,"bb1=BB_2033792613 mimics HTH-01-015 (HSF1 heat shock validated) - rank-1 control match, cos 0.238","cos=0.238, p=0.000 vs 200-draw gene-label-permutation null",HTH-01-015,HSF1_heat_shock_validated,weak_null,0.238429780763745
ZSH-1158,level_control_mimicry,hypothesis_triage,C,zel031_a549,bb1=BB_4873324777,"bb1=BB_4873324777 mimics HTH-01-015 (HSF1 heat shock validated) - rank-1 control match, cos 0.238","cos=0.238, p=0.000 vs 200-draw gene-label-permutation null",HTH-01-015,HSF1_heat_shock_validated,weak_null,0.2379483562803447
ZSH-1159,level_control_mimicry,hypothesis_triage,C,zel039_aec7,bb2=BB_3523796487,"bb2=BB_3523796487 mimics MK2-IN-1 (Stress kinase inhibitor) - rank-1 control match, cos 0.238","cos=0.238, p=0.000 vs 200-draw gene-label-permutation null",MK2-IN-1,Stress_kinase_inhibitor,weak_null,0.2378929363736821
ZSH-1160,level_control_mimicry,hypothesis_triage,C,zel024_hek293,bb3=BB_5443714227,"bb3=BB_5443714227 mimics AZD-7624 (Stress kinase inhibitor) - rank-1 control match, cos 0.238","cos=0.238, p=0.000 vs 200-draw gene-label-permutation null",AZD-7624,Stress_kinase_inhibitor,weak_null,0.2378179592184626
ZSH-1161,level_control_mimicry,hypothesis_triage,C,zel031_a549,bb1=BB_4060062978,"bb1=BB_4060062978 mimics HTH-01-015 (HSF1 heat shock validated) - rank-1 control match, cos 0.238","cos=0.238, p=0.000 vs 200-draw gene-label-permutation null",HTH-01-015,HSF1_heat_shock_validated,weak_null,0.2377751307367525
ZSH-1168,level_control_mimicry,hypothesis_triage,C,zel028_a549,bb1=BB_6648094442,"bb1=BB_6648094442 mimics HTH-01-015 (HSF1 heat shock validated) - rank-1 control match, cos 0.237","cos=0.237, p=0.000 vs 200-draw gene-label-permutation null",HTH-01-015,HSF1_heat_shock_validated,weak_null;singleton,0.2374326017588272
ZSH-1172,level_control_mimicry,hypothesis_triage,C,zel028_hek293,bb4=BB_5929339909,"bb4=BB_5929339909 mimics MSC1094308 (VCP/VPS4B AAA ATPase inhibitor) - rank-1 control match, cos 0.237","cos=0.237, p=0.000 vs 200-draw gene-label-permutation null",MSC1094308,AAA_ATPase_inhibitor,weak_null;singleton,0.2367345593155547
ZSH-1175,level_control_mimicry,hypothesis_triage,C,zel039_aec7,bb2=BB_6162906971,"bb2=BB_6162906971 mimics BGT226 (PI3K mTOR inhibitor) - rank-1 control match, cos 0.236","cos=0.236, p=0.010 vs 200-draw gene-label-permutation null",BGT226,PI3K_mTOR_inhibitor,weak_null,0.2363609195452302
ZSH-1180,level_control_mimicry,hypothesis_triage,C,zel039_aec7,bb1=BB_7150492135,"bb1=BB_7150492135 mimics rucaparib (PARP inhibitor) - rank-1 control match, cos 0.236","cos=0.236, p=0.000 vs 200-draw gene-label-permutation null",rucaparib,PARP_inhibitor,weak_null,0.2355634076037203
ZSH-1181,level_control_mimicry,hypothesis_triage,C,zel024_hek293,bb0=BB_4932061249,"bb0=BB_4932061249 mimics Crizotinib (ALK MET inhibitor) - rank-1 control match, cos 0.236","cos=0.236, p=0.000 vs 200-draw gene-label-permutation null",Crizotinib,ALK_MET_inhibitor,weak_null,0.2355290827719341
ZSH-1184,level_control_mimicry,hypothesis_triage,C,zel028_a549,bb1=BB_0510191033,"bb1=BB_0510191033 mimics derazantinib (FGFR inhibitor) - rank-1 control match, cos 0.235","cos=0.235, p=0.000 vs 200-draw gene-label-permutation null",derazantinib,FGFR_inhibitor,weak_null;singleton,0.2350358505041623
ZSH-1186,level_control_mimicry,hypothesis_triage,C,zel028_a549,bb1=BB_7675624703,"bb1=BB_7675624703 mimics GCN2-IN-7 (Stress kinase inhibitor) - rank-1 control match, cos 0.235","cos=0.235, p=0.000 vs 200-draw gene-label-permutation null",GCN2-IN-7,Stress_kinase_inhibitor,weak_null;singleton,0.2349771196705196
ZSH-1189,level_control_mimicry,hypothesis_triage,C,zel039_aec7,bb1=BB_4318016053,"bb1=BB_4318016053 mimics MK2-IN-1 (Stress kinase inhibitor) - rank-1 control match, cos 0.235","cos=0.235, p=0.000 vs 200-draw gene-label-permutation null",MK2-IN-1,Stress_kinase_inhibitor,weak_null,0.234839517460897
ZSH-1190,level_control_mimicry,hypothesis_triage,C,zel028_a549,bb1=BB_0965953915,"bb1=BB_0965953915 mimics MK2-IN-1 (Stress kinase inhibitor) - rank-1 control match, cos 0.235","cos=0.235, p=0.000 vs 200-draw gene-label-permutation null",MK2-IN-1,Stress_kinase_inhibitor,weak_null;singleton,0.2345482762240773
ZSH-1193,level_control_mimicry,hypothesis_triage,C,zel031_a549,bb0=BB_3883727116,"bb0=BB_3883727116 mimics GCN2-IN-7 (Stress kinase inhibitor) - rank-1 control match, cos 0.234","cos=0.234, p=0.000 vs 200-draw gene-label-permutation null",GCN2-IN-7,Stress_kinase_inhibitor,weak_null,0.2339575971763342
ZSH-1194,level_control_mimicry,hypothesis_triage,C,zel039_aec7,bb2=BB_3023095376,"bb2=BB_3023095376 mimics rucaparib (PARP inhibitor) - rank-1 control match, cos 0.234","cos=0.234, p=0.000 vs 200-draw gene-label-permutation null",rucaparib,PARP_inhibitor,weak_null,0.2339387679133244
ZSH-1195,level_control_mimicry,hypothesis_triage,C,zel039_aec7,bb2=BB_4958727004,"bb2=BB_4958727004 mimics Capmatinib (ALK MET inhibitor) - rank-1 control match, cos 0.234","cos=0.234, p=0.000 vs 200-draw gene-label-permutation null",Capmatinib,ALK_MET_inhibitor,weak_null,0.23381803155029
ZSH-1198,level_control_mimicry,hypothesis_triage,C,zel028_hek293,bb4=BB_3484107570,"bb4=BB_3484107570 mimics ZF135/MRTX-1719 (Unknown/Other) - rank-1 control match, cos 0.233","cos=0.233, p=0.000 vs 200-draw gene-label-permutation null",ZF135/MRTX-1719,Unknown/Other,weak_null;singleton,0.233418495879216
ZSH-1201,level_control_mimicry,hypothesis_triage,C,zel028_hek293,bb1=BB_0119627261,"bb1=BB_0119627261 mimics STM2457 (Epigenetic writer eraser) - rank-1 control match, cos 0.233","cos=0.233, p=0.000 vs 200-draw gene-label-permutation null",STM2457,Epigenetic_writer_eraser,weak_null;singleton,0.2332470121869296
ZSH-1203,level_control_mimicry,hypothesis_triage,C,zel031_a549,bb0=BB_6717751565,"bb0=BB_6717751565 mimics derazantinib (FGFR inhibitor) - rank-1 control match, cos 0.233","cos=0.233, p=0.000 vs 200-draw gene-label-permutation null",derazantinib,FGFR_inhibitor,weak_null,0.2330630397850339
ZSH-1205,level_control_mimicry,hypothesis_triage,C,zel024_hek293,bb3=BB_0972548426,"bb3=BB_0972548426 mimics CP-673451 (PDGFR inhibitor) - rank-1 control match, cos 0.233","cos=0.233, p=0.000 vs 200-draw gene-label-permutation null",CP-673451,PDGFR_inhibitor,weak_null,0.2328496149762966
ZSH-1209,level_control_mimicry,hypothesis_triage,C,zel031_a549,bb0=BB_6407080290,"bb0=BB_6407080290 mimics ceritinib (ALK MET inhibitor) - rank-1 control match, cos 0.233","cos=0.233, p=0.000 vs 200-draw gene-label-permutation null",ceritinib,ALK_MET_inhibitor,weak_null,0.232514099293186
ZSH-1210,level_control_mimicry,hypothesis_triage,C,zel024_hek293,bb3=BB_4313530054,"bb3=BB_4313530054 mimics MK2-IN-1 (Stress kinase inhibitor) - rank-1 control match, cos 0.232","cos=0.232, p=0.000 vs 200-draw gene-label-permutation null",MK2-IN-1,Stress_kinase_inhibitor,weak_null,0.2324568143125131
ZSH-1214,level_control_mimicry,hypothesis_triage,C,zel031_a549,bb0=BB_6722211240,"bb0=BB_6722211240 mimics HTH-01-015 (HSF1 heat shock validated) - rank-1 control match, cos 0.232","cos=0.232, p=0.000 vs 200-draw gene-label-permutation null",HTH-01-015,HSF1_heat_shock_validated,weak_null,0.2318187875973288
ZSH-1217,level_control_mimicry,hypothesis_triage,C,zel028_hek293,bb3=BB_1842841152,"bb3=BB_1842841152 mimics HTH-01-015 (HSF1 heat shock validated) - rank-1 control match, cos 0.232","cos=0.232, p=0.000 vs 200-draw gene-label-permutation null",HTH-01-015,HSF1_heat_shock_validated,weak_null;singleton,0.2316319618011287
ZSH-1218,level_control_mimicry,hypothesis_triage,C,zel028_a549,bb4=BB_5797976733,"bb4=BB_5797976733 mimics ZM336372 (MEK RAF multikinase) - rank-1 control match, cos 0.232","cos=0.232, p=0.000 vs 200-draw gene-label-permutation null",ZM336372,MEK_RAF_multikinase,weak_null;singleton,0.2315448109423053
ZSH-1223,level_control_mimicry,hypothesis_triage,C,zel028_a549,bb3=BB_3691524891,"bb3=BB_3691524891 mimics HTH-01-015 (HSF1 heat shock validated) - rank-1 control match, cos 0.231","cos=0.231, p=0.000 vs 200-draw gene-label-permutation null",HTH-01-015,HSF1_heat_shock_validated,weak_null;singleton,0.2309891565077649
ZSH-1226,level_control_mimicry,hypothesis_triage,C,zel028_hek293,bb3=BB_4330525650,"bb3=BB_4330525650 mimics BMS-509744 (Unknown Other) - rank-1 control match, cos 0.231","cos=0.231, p=0.000 vs 200-draw gene-label-permutation null",BMS-509744,Unknown_Other,weak_null;singleton,0.2308956710008911
ZSH-1228,level_control_mimicry,hypothesis_triage,C,zel024_hek293,bb3=BB_1505273541,"bb3=BB_1505273541 mimics HTH-01-015 (HSF1 heat shock validated) - rank-1 control match, cos 0.231","cos=0.231, p=0.000 vs 200-draw gene-label-permutation null",HTH-01-015,HSF1_heat_shock_validated,weak_null,0.2306165241611451
ZSH-1229,level_control_mimicry,hypothesis_triage,C,zel024_hek293,bb3=BB_2122574568,"bb3=BB_2122574568 mimics SMARCA ligand 1 (Chromatin remodeling) - rank-1 control match, cos 0.230","cos=0.230, p=0.000 vs 200-draw gene-label-permutation null",SMARCA ligand 1,Chromatin_remodeling,weak_null,0.2302672639919447
ZSH-1232,level_control_mimicry,hypothesis_triage,C,zel028_hek293,bb4=BB_9559837296,"bb4=BB_9559837296 mimics GSK126 (Epigenetic writer eraser) - rank-1 control match, cos 0.230","cos=0.230, p=0.000 vs 200-draw gene-label-permutation null",GSK126,Epigenetic_writer_eraser,weak_null;singleton,0.2298192522926795
ZSH-1233,level_control_mimicry,hypothesis_triage,C,zel031_a549,bb0=BB_2700603523,"bb0=BB_2700603523 mimics HTH-01-015 (HSF1 heat shock validated) - rank-1 control match, cos 0.230","cos=0.230, p=0.000 vs 200-draw gene-label-permutation null",HTH-01-015,HSF1_heat_shock_validated,weak_null,0.2296676846824321
ZSH-1235,level_control_mimicry,hypothesis_triage,C,zel028_a549,bb3=BB_8458716764,"bb3=BB_8458716764 mimics HTH-01-015 (HSF1 heat shock validated) - rank-1 control match, cos 0.230","cos=0.230, p=0.000 vs 200-draw gene-label-permutation null",HTH-01-015,HSF1_heat_shock_validated,weak_null;singleton,0.2295833390593661
ZSH-1236,level_control_mimicry,hypothesis_triage,C,zel031_a549,bb0=BB_2017258845,"bb0=BB_2017258845 mimics ZM336372 (MEK RAF multikinase) - rank-1 control match, cos 0.230","cos=0.230, p=0.000 vs 200-draw gene-label-permutation null",ZM336372,MEK_RAF_multikinase,weak_null,0.2295787417606872
ZSH-1238,level_control_mimicry,hypothesis_triage,C,zel028_a549,bb1=BB_3554179083,"bb1=BB_3554179083 mimics CP-673451 (PDGFR inhibitor) - rank-1 control match, cos 0.229","cos=0.229, p=0.000 vs 200-draw gene-label-permutation null",CP-673451,PDGFR_inhibitor,weak_null;singleton,0.2294327458320384
ZSH-1240,level_control_mimicry,hypothesis_triage,C,zel039_aec7,bb2=BB_9734057272,"bb2=BB_9734057272 mimics ZF135/MRTX-1719 (Unknown/Other) - rank-1 control match, cos 0.229","cos=0.229, p=0.000 vs 200-draw gene-label-permutation null",ZF135/MRTX-1719,Unknown/Other,weak_null,0.2293667469703284
ZSH-1244,level_control_mimicry,hypothesis_triage,C,zel039_aec7,bb2=BB_2784786752,"bb2=BB_2784786752 mimics rucaparib (PARP inhibitor) - rank-1 control match, cos 0.228","cos=0.228, p=0.000 vs 200-draw gene-label-permutation null",rucaparib,PARP_inhibitor,weak_null,0.2284937238111073
ZSH-1248,level_control_mimicry,hypothesis_triage,C,zel028_hek293,bb1=BB_2725291112,"bb1=BB_2725291112 mimics MK2-IN-1 (Stress kinase inhibitor) - rank-1 control match, cos 0.228","cos=0.228, p=0.000 vs 200-draw gene-label-permutation null",MK2-IN-1,Stress_kinase_inhibitor,weak_null;singleton,0.2280670440454563
ZSH-1257,level_control_mimicry,hypothesis_triage,C,zel028_hek293,bb1=BB_1906808333,"bb1=BB_1906808333 mimics Capmatinib (ALK MET inhibitor) - rank-1 control match, cos 0.227","cos=0.227, p=0.000 vs 200-draw gene-label-permutation null",Capmatinib,ALK_MET_inhibitor,weak_null;singleton,0.2270554566866786
ZSH-1260,level_control_mimicry,hypothesis_triage,C,zel028_a549,bb1=BB_4261355840,"bb1=BB_4261355840 mimics BGT226 (PI3K mTOR inhibitor) - rank-1 control match, cos 0.227","cos=0.227, p=0.000 vs 200-draw gene-label-permutation null",BGT226,PI3K_mTOR_inhibitor,weak_null;singleton,0.2268601026958842
ZSH-1262,level_control_mimicry,hypothesis_triage,C,zel028_hek293,bb1=BB_0092362562,"bb1=BB_0092362562 mimics JAB-3068 (Phosphatase inhibitor) - rank-1 control match, cos 0.227","cos=0.227, p=0.000 vs 200-draw gene-label-permutation null",JAB-3068,Phosphatase_inhibitor,weak_null;singleton,0.2267786818242685
ZSH-1265,level_control_mimicry,hypothesis_triage,C,zel024_hek293,bb3=BB_8459495534,"bb3=BB_8459495534 mimics XL019 (JAK STAT inhibitor) - rank-1 control match, cos 0.227","cos=0.227, p=0.000 vs 200-draw gene-label-permutation null",XL019,JAK_STAT_inhibitor,weak_null,0.2266897803159805
ZSH-1276,level_control_mimicry,hypothesis_triage,C,zel028_hek293,bb3=BB_6943918746,"bb3=BB_6943918746 mimics GSK126 (Epigenetic writer eraser) - rank-1 control match, cos 0.226","cos=0.226, p=0.000 vs 200-draw gene-label-permutation null",GSK126,Epigenetic_writer_eraser,weak_null;singleton,0.2256043200812916
ZSH-1278,level_control_mimicry,hypothesis_triage,C,zel028_a549,bb4=BB_9778675398,"bb4=BB_9778675398 mimics HTH-01-015 (HSF1 heat shock validated) - rank-1 control match, cos 0.225","cos=0.225, p=0.000 vs 200-draw gene-label-permutation null",HTH-01-015,HSF1_heat_shock_validated,weak_null;singleton,0.2253370722961425
ZSH-1279,level_control_mimicry,hypothesis_triage,C,zel024_hek293,bb3=BB_9760256516,"bb3=BB_9760256516 mimics AZD-7624 (Stress kinase inhibitor) - rank-1 control match, cos 0.225","cos=0.225, p=0.000 vs 200-draw gene-label-permutation null",AZD-7624,Stress_kinase_inhibitor,weak_null,0.22533531192688
ZSH-1280,level_control_mimicry,hypothesis_triage,C,zel039_aec7,bb2=BB_7809144981,"bb2=BB_7809144981 mimics ZF135/MRTX-1719 (Unknown/Other) - rank-1 control match, cos 0.225","cos=0.225, p=0.000 vs 200-draw gene-label-permutation null",ZF135/MRTX-1719,Unknown/Other,weak_null,0.2252456215663152
ZSH-1281,level_control_mimicry,hypothesis_triage,C,zel028_a549,bb4=BB_7205283989,"bb4=BB_7205283989 mimics GCN2-IN-7 (Stress kinase inhibitor) - rank-1 control match, cos 0.225","cos=0.225, p=0.000 vs 200-draw gene-label-permutation null",GCN2-IN-7,Stress_kinase_inhibitor,weak_null;singleton,0.2252402148197342
ZSH-1290,level_control_mimicry,hypothesis_triage,C,zel028_a549,bb4=BB_3140609311,"bb4=BB_3140609311 mimics GCN2-IN-7 (Stress kinase inhibitor) - rank-1 control match, cos 0.224","cos=0.224, p=0.000 vs 200-draw gene-label-permutation null",GCN2-IN-7,Stress_kinase_inhibitor,weak_null;singleton,0.2241943318072876
ZSH-1292,level_control_mimicry,hypothesis_triage,C,zel028_hek293,bb3=BB_3556786606,"bb3=BB_3556786606 mimics CP-673451 (PDGFR inhibitor) - rank-1 control match, cos 0.224","cos=0.224, p=0.000 vs 200-draw gene-label-permutation null",CP-673451,PDGFR_inhibitor,weak_null;singleton,0.2240048410084841
ZSH-1307,level_control_mimicry,hypothesis_triage,C,zel028_hek293,bb1=BB_4350180461,"bb1=BB_4350180461 mimics derazantinib (FGFR inhibitor) - rank-1 control match, cos 0.223","cos=0.223, p=0.000 vs 200-draw gene-label-permutation null",derazantinib,FGFR_inhibitor,weak_null;singleton,0.2232377688777099
ZSH-1312,level_control_mimicry,hypothesis_triage,C,zel031_a549,bb0=BB_8457947906,"bb0=BB_8457947906 mimics HTH-01-015 (HSF1 heat shock validated) - rank-1 control match, cos 0.223","cos=0.223, p=0.000 vs 200-draw gene-label-permutation null",HTH-01-015,HSF1_heat_shock_validated,weak_null,0.2228988663889314
ZSH-1316,level_control_mimicry,hypothesis_triage,C,zel028_hek293,bb1=BB_4944521105,"bb1=BB_4944521105 mimics JAB-3068 (Phosphatase inhibitor) - rank-1 control match, cos 0.223","cos=0.223, p=0.000 vs 200-draw gene-label-permutation null",JAB-3068,Phosphatase_inhibitor,weak_null;singleton,0.2227551960972951
ZSH-1324,level_control_mimicry,hypothesis_triage,C,zel031_a549,bb1=BB_0411171276,"bb1=BB_0411171276 mimics GCN2-IN-7 (Stress kinase inhibitor) - rank-1 control match, cos 0.222","cos=0.222, p=0.000 vs 200-draw gene-label-permutation null",GCN2-IN-7,Stress_kinase_inhibitor,weak_null,0.2216677462731673
ZSH-1328,level_control_mimicry,hypothesis_triage,C,zel028_a549,bb1=BB_8003855586,"bb1=BB_8003855586 mimics derazantinib (FGFR inhibitor) - rank-1 control match, cos 0.221","cos=0.221, p=0.000 vs 200-draw gene-label-permutation null",derazantinib,FGFR_inhibitor,weak_null;singleton,0.2205309525384731
ZSH-1329,level_control_mimicry,hypothesis_triage,C,zel028_a549,bb3=BB_4060062978,"bb3=BB_4060062978 mimics HTH-01-015 (HSF1 heat shock validated) - rank-1 control match, cos 0.220","cos=0.220, p=0.000 vs 200-draw gene-label-permutation null",HTH-01-015,HSF1_heat_shock_validated,weak_null;singleton,0.2204647982884245
