target_gene,n_compounds_hit,hub_frac,hub_flag
ANGEL1,497,0.0030490610487052226,frequent
ANGEL2,284,0.0017423205992601273,specific
ANGPT1,132,0.000809810982754707,specific
ANGPT2,364,0.00223311513426298,specific
ANGPT4,349,0.002141091158949945,specific
ANGPTL1,46,0.00028220685762664035,specific
ANGPTL2,124,0.0007607315292544217,specific
ANGPTL3,155,0.0009509144115680272,specific
ANGPTL4,832,0.005104263164029669,frequent
ANGPTL5,38,0.00023312740412635504,specific
ANGPTL6,388,0.002380353494763836,specific
ANGPTL7,715,0.004386476156587996,frequent
ANGPTL8,229,0.001404899356445666,specific
ANHX,235,0.00144170894657088,specific
ANK1,188,0.001153367157256704,specific
ANK2,131,0.0008036760510671713,specific
ANK3,469,0.002877282961454224,specific
ANKAR,689,0.004226967932712069,frequent
ANKDD1A,223,0.001368089766320452,specific
ANKDD1B,507,0.0031104103655805793,frequent
ANKEF1,882,0.005411009748406452,frequent
ANKFN1,51,0.0003128815160643186,specific
ANKFY1,780,0.004785246716277814,frequent
ANKH,419,0.0025705363770774413,specific
ANKHD1,378,0.002319004177888479,specific
ANKIB1,341,0.00209201170544966,specific
ANKK1,427,0.0026196158305777264,specific
ANKLE1,1265,0.007760688584732609,frequent
ANKLE2,1146,0.0070306317139158655,frequent
ANKMY1,660,0.004049054913773535,frequent
ANKMY2,420,0.0025766713087649767,specific
ANKRA2,442,0.0027116398058907613,specific
ANKRD1,186,0.0011410972938816326,specific
ANKRD10,149,0.0009141048214428132,specific
ANKRD11,4313,0.0264599603683413,hub_generic_stress
ANKRD12,701,0.004300587112962497,frequent
ANKRD13A,701,0.004300587112962497,frequent
ANKRD13B,966,0.005926344010159447,frequent
ANKRD13C,329,0.0020183925251992317,specific
ANKRD13D,348,0.0021349562272624093,specific
ANKRD16,304,0.0018650192330108403,specific
ANKRD17,1457,0.008938595468739456,frequent
ANKRD18A,24,0.0001472383605008558,specific
ANKRD18B,258,0.0015828123753842001,specific
ANKRD2,158,0.0009693192066306342,specific
ANKRD22,1051,0.006447813203599978,frequent
ANKRD23,759,0.0046564131508395655,frequent
ANKRD24,197,0.0012085815424445249,specific
ANKRD26,236,0.0014478438782584155,specific
ANKRD27,137,0.0008404856411923853,specific
ANKRD28,314,0.001926368549886197,specific
ANKRD29,200,0.0012269863375071318,specific
ANKRD30A,100,0.0006134931687535659,specific
ANKRD30B,323,0.0019815829350740177,specific
ANKRD31,242,0.0014846534683836295,specific
ANKRD33,229,0.001404899356445666,specific
ANKRD33B,267,0.001638026760572021,specific
ANKRD34A,170,0.001042938386881062,specific
ANKRD34B,16,9.815890700057055e-05,specific
ANKRD34C,263,0.0016134870338218785,specific
ANKRD35,475,0.002914092551579438,specific
ANKRD36,300,0.0018404795062606978,specific
ANKRD36B,2522,0.015472297715964933,hub_generic_stress
ANKRD36C,526,0.003226974067643757,frequent
ANKRD37,225,0.0013803596296955234,specific
ANKRD39,372,0.002282194587763265,specific
ANKRD40,948,0.005815915239783805,frequent
ANKRD42,134,0.0008220808461297783,specific
ANKRD44,299,0.0018343445745731622,specific
ANKRD45,261,0.001601217170446807,specific
ANKRD46,243,0.0014907884000711653,specific
ANKRD49,256,0.0015705425120091287,specific
ANKRD50,503,0.0030858706388304366,frequent
ANKRD52,510,0.0031288151606431863,frequent
ANKRD53,228,0.0013987644247581304,specific
ANKRD54,682,0.00418402341089932,frequent
ANKRD55,230,0.0014110342881332016,specific
ANKRD6,190,0.0011656370206317753,specific
ANKRD60,167,0.0010245335918184551,specific
ANKRD61,369,0.002263789792700658,specific
ANKRD62,103,0.0006318979638161729,specific
ANKRD63,633,0.0038834117582100722,frequent
ANKRD65,207,0.0012699308593198814,specific
ANKRD66,189,0.0011595020889442395,specific
ANKRD7,336,0.0020613370470119814,specific
ANKRD9,409,0.0025091870602020846,specific
ANKS1A,355,0.002177900749075159,specific
ANKS1B,213,0.0013067404494450955,specific
ANKS3,241,0.0014785185366960939,specific
ANKS4B,204,0.0012515260642572744,specific
ANKS6,731,0.0044846350635885665,frequent
ANKUB1,308,0.001889558959760983,specific
ANKZF1,713,0.004374206293212925,frequent
ANLN,329,0.0020183925251992317,specific
ANO1,311,0.00190796375482359,specific
ANO10,807,0.004950889871841277,frequent
ANO2,104,0.0006380328955037086,specific
ANO3,520,0.003190164477518543,frequent
ANO4,159,0.0009754541383181698,specific
ANO5,181,0.0011104226354439544,specific
ANO6,481,0.002950902141704652,specific
ANO7,937,0.005748430991220912,frequent
ANO8,269,0.0016502966239470924,specific
ANO9,220,0.001349684971257845,specific
ANOS1,275,0.0016871062140723064,specific
ANP32A,434,0.002662560352390476,specific
ANP32B,697,0.0042760473862123545,frequent
ANP32D,121,0.0007423267341918147,specific
ANP32E,251,0.0015398678535714504,specific
ANPEP,145,0.0008895650946926706,specific
ANTKMT,366,0.002245384997638051,specific
ANTXR1,92,0.0005644137152532807,specific
ANTXR2,2034,0.01247845105244753,hub_generic_stress
ANXA1,217,0.001331280176195238,specific
ANXA10,68,0.00041717535475242485,specific
ANXA11,296,0.0018159397795105552,specific
ANXA13,277,0.0016993760774473776,specific
ANXA2,329,0.0020183925251992317,specific
ANXA2R,376,0.002306734314513408,specific
ANXA3,641,0.003932491211710357,frequent
ANXA4,455,0.002791393917828725,specific
ANXA5,528,0.003239243931018828,frequent
ANXA6,313,0.0019202336181986615,specific
ANXA7,479,0.002938632278329581,specific
ANXA9,306,0.0018772890963859117,specific
AOAH,563,0.003453966540082576,frequent
AOC1,49,0.0003006116526892473,specific
AOC2,212,0.0013006055177575597,specific
AOC3,295,0.0018098048478230194,specific
AOPEP,311,0.00190796375482359,specific
AOX1,33,0.00020245274568867676,specific
AP1AR,178,0.0010920178403813474,specific
AP1B1,256,0.0015705425120091287,specific
AP1G1,567,0.003478506266832719,frequent
AP1G2,298,0.0018282096428856264,specific
AP1M1,267,0.001638026760572021,specific
AP1M2,335,0.002055202115324446,specific
AP1S1,155,0.0009509144115680272,specific
AP1S2,1136,0.006969282397040509,frequent
AP1S3,208,0.0012760657910074172,specific
AP2A1,670,0.004110404230648892,frequent
AP2A2,236,0.0014478438782584155,specific
AP2B1,233,0.0014294390831958085,specific
AP2M1,2143,0.013147158606388917,hub_generic_stress
AP2S1,974,0.005975423463659732,frequent
AP3B1,373,0.002288329519450801,specific
AP3B2,189,0.0011595020889442395,specific
AP3D1,672,0.004122674094023963,frequent
AP3M1,226,0.001386494561383059,specific
AP3M2,446,0.002736179532640904,specific
AP3S1,284,0.0017423205992601273,specific
AP3S2,608,0.0037300384660216806,frequent
AP4B1,369,0.002263789792700658,specific
AP4E1,152,0.0009325096165054202,specific
AP4M1,2326,0.014269851105207943,hub_generic_stress
AP4S1,433,0.0026564254207029404,specific
AP5B1,217,0.001331280176195238,specific
AP5M1,128,0.0007852712560045644,specific
AP5S1,281,0.0017239158041975203,specific
AP5Z1,342,0.0020981466371371954,specific
APAF1,288,0.0017668603260102699,specific
APBA1,531,0.003257648726081435,frequent
APBA2,407,0.0024969171968270134,specific
APBA3,524,0.0032147042042686854,frequent
APBB1,303,0.0018588843013233047,specific
APBB1IP,509,0.0031226802289556505,frequent
APBB2,731,0.0044846350635885665,frequent
APBB3,471,0.0028895528248292957,specific
APC,816,0.005006104257029098,frequent
APC2,89,0.0005460089201906737,specific
APCDD1,616,0.003779117919521966,frequent
APCDD1L,612,0.0037545781927718234,frequent
APCS,532,0.003263783657768971,frequent
APEH,350,0.002147226090637481,specific
APEX1,700,0.004294452181274962,frequent
APEX2,798,0.004895675486653456,frequent
APH1A,210,0.0012883356543824883,specific
APH1B,883,0.005417144680093987,frequent
API5,681,0.004177888479211784,frequent
APIP,227,0.0013926294930705946,specific
APLF,622,0.00381592750964718,frequent
APLN,291,0.0017852651210728768,specific
APLNR,537,0.003294458316206649,frequent
APLP1,377,0.0023128692462009437,specific
APLP2,288,0.0017668603260102699,specific
APMAP,619,0.003797522714584573,frequent
APOA1,516,0.0031656247507684003,frequent
APOA2,119,0.0007300568708167435,specific
APOA4,1156,0.007091981030791222,frequent
APOA5,152,0.0009325096165054202,specific
APOB,152,0.0009325096165054202,specific
APOBEC1,314,0.001926368549886197,specific
APOBEC2,271,0.0016625664873221636,specific
APOBEC3A,381,0.002337408972951086,specific
APOBEC3B,1429,0.008766817381488457,frequent
APOBEC3C,764,0.004687087809277244,frequent
APOBEC3D,696,0.004269912454524819,frequent
APOBEC3F,624,0.0038281973730222513,frequent
APOBEC3G,344,0.002110416500512267,specific
APOBEC3H,417,0.0025582665137023697,specific
APOBEC4,21,0.00012883356543824884,specific
APOBR,208,0.0012760657910074172,specific
APOC1,416,0.0025521315820148343,specific
APOC2,315,0.0019325034815737326,specific
APOC3,314,0.001926368549886197,specific
APOC4,83,0.0005091993300654598,specific
APOD,195,0.0011963116790694535,specific
APOE,1196,0.007337378298292649,frequent
APOF,267,0.001638026760572021,specific
APOH,111,0.0006809774173164582,specific
APOL1,701,0.004300587112962497,frequent
APOL2,393,0.002411028153201514,specific
APOL3,727,0.004460095336838424,frequent
APOL4,152,0.0009325096165054202,specific
APOL5,416,0.0025521315820148343,specific
APOL6,657,0.0040306501187109284,frequent
APOLD1,248,0.0015214630585088434,specific
APOM,528,0.003239243931018828,frequent
APOO,302,0.0018527493696357691,specific
APOOL,116,0.0007116520757541365,specific
APP,637,0.003907951484960215,frequent
APPBP2,364,0.00223311513426298,specific
APPL1,209,0.0012822007226949528,specific
APPL2,394,0.0024171630848890497,specific
APRG1,132,0.000809810982754707,specific
APRT,454,0.002785258986141189,specific
APTX,390,0.002392623358138907,specific
AQP1,260,0.0015950822387592715,specific
AQP10,105,0.0006441678271912442,specific
AQP11,388,0.002380353494763836,specific
AQP12A,345,0.0021165514321998024,specific
AQP12B,214,0.0013128753811326311,specific
AQP2,154,0.0009447794798804915,specific
AQP3,230,0.0014110342881332016,specific
AQP4,395,0.0024232980165765855,specific
AQP5,425,0.0026073459672026553,specific
AQP6,236,0.0014478438782584155,specific
AQP7,294,0.0018036699161354838,specific
AQP8,344,0.002110416500512267,specific
AQP9,451,0.0027668541910785822,specific
AQR,2087,0.012803602431886921,hub_generic_stress
AR,447,0.00274231446432844,specific
ARAF,567,0.003478506266832719,frequent
ARAP1,107,0.0006564376905663156,specific
ARAP2,219,0.0013435500395703095,specific
ARAP3,555,0.003404887086582291,frequent
ARC,160,0.0009815890700057054,specific
ARCN1,285,0.001748455530947663,specific
AREG,400,0.0024539726750142637,specific
AREL1,845,0.005184017275967632,frequent
ARF1,788,0.0048343261697780995,frequent
ARF3,455,0.002791393917828725,specific
ARF4,803,0.004926350145091135,frequent
ARF5,176,0.001079747977006276,specific
ARF6,364,0.00223311513426298,specific
ARFGAP1,288,0.0017668603260102699,specific
ARFGAP2,672,0.004122674094023963,frequent
ARFGAP3,494,0.0030306562536426157,frequent
ARFGEF1,479,0.002938632278329581,specific
ARFGEF2,535,0.003282188452831578,frequent
ARFGEF3,156,0.0009570493432555628,specific
ARFIP1,207,0.0012699308593198814,specific
ARFIP2,821,0.005036778915466777,frequent
ARFRP1,497,0.0030490610487052226,frequent
ARG1,592,0.0036318795590211104,frequent
ARG2,301,0.0018466144379482333,specific
ARGFX,354,0.0021717658173876233,specific
ARGLU1,2519,0.015453892920902325,hub_generic_stress
ARHGAP1,233,0.0014294390831958085,specific
ARHGAP10,817,0.005012239188716633,frequent
ARHGAP11A,360,0.0022085754075128372,specific
ARHGAP11B,205,0.0012576609959448102,specific
ARHGAP12,373,0.002288329519450801,specific
ARHGAP15,149,0.0009141048214428132,specific
ARHGAP17,324,0.0019877178667615535,specific
ARHGAP18,407,0.0024969171968270134,specific
ARHGAP19,419,0.0025705363770774413,specific
ARHGAP20,370,0.002269924724388194,specific
ARHGAP21,110,0.0006748424856289225,specific
ARHGAP22,164,0.0010061287967558482,specific
ARHGAP23,122,0.0007484616658793504,specific
ARHGAP24,169,0.0010368034551935265,specific
ARHGAP25,259,0.0015889473070717357,specific
ARHGAP26,149,0.0009141048214428132,specific
ARHGAP27,301,0.0018466144379482333,specific
ARHGAP28,203,0.0012453911325697388,specific
ARHGAP29,46,0.00028220685762664035,specific
ARHGAP30,300,0.0018404795062606978,specific
ARHGAP31,557,0.003417156949957362,frequent
ARHGAP32,335,0.002055202115324446,specific
ARHGAP33,734,0.004503039858651174,frequent
ARHGAP35,189,0.0011595020889442395,specific
ARHGAP36,169,0.0010368034551935265,specific
ARHGAP39,118,0.0007239219391292078,specific
ARHGAP4,266,0.0016318918288844855,specific
ARHGAP40,238,0.001460113741633487,specific
ARHGAP42,235,0.00144170894657088,specific
ARHGAP44,418,0.0025644014453899055,specific
ARHGAP45,525,0.003220839135956221,frequent
ARHGAP5,502,0.0030797357071429008,frequent
ARHGAP6,387,0.0023742185630763,specific
ARHGAP8,115,0.0007055171440666008,specific
ARHGAP9,336,0.0020613370470119814,specific
ARHGDIA,319,0.0019570432083238754,specific
ARHGDIB,548,0.003361942564769541,frequent
ARHGDIG,255,0.0015644075803215932,specific
ARHGEF1,314,0.001926368549886197,specific
ARHGEF10,262,0.0016073521021343427,specific
ARHGEF10L,488,0.0029938466635174017,specific
ARHGEF11,254,0.0015582726486340574,specific
ARHGEF12,234,0.0014355740148833443,specific
ARHGEF15,237,0.0014539788099459513,specific
ARHGEF16,95,0.0005828185103158877,specific
ARHGEF17,247,0.0015153281268213078,specific
ARHGEF18,240,0.0014723836050085583,specific
ARHGEF19,464,0.002846608303016546,specific
ARHGEF2,603,0.0036993638075840025,frequent
ARHGEF25,119,0.0007300568708167435,specific
ARHGEF26,650,0.003987705596898179,frequent
ARHGEF28,112,0.0006871123490039938,specific
ARHGEF3,228,0.0013987644247581304,specific
ARHGEF33,169,0.0010368034551935265,specific
ARHGEF35,315,0.0019325034815737326,specific
ARHGEF37,68,0.00041717535475242485,specific
ARHGEF38,459,0.0028159336445788678,specific
ARHGEF39,163,0.0009999938650683124,specific
ARHGEF4,291,0.0017852651210728768,specific
ARHGEF40,384,0.002355813768013693,specific
ARHGEF5,250,0.0015337329218839148,specific
ARHGEF6,524,0.0032147042042686854,frequent
ARHGEF7,291,0.0017852651210728768,specific
ARHGEF9,299,0.0018343445745731622,specific
ARID1A,881,0.005404874816718916,frequent
ARID1B,201,0.0012331212691946674,specific
ARID2,645,0.0039570309384605006,frequent
ARID3A,1834,0.0112514647149404,hub_generic_stress
ARID3B,367,0.002251519929325587,specific
ARID3C,118,0.0007239219391292078,specific
ARID4A,457,0.002803663781203796,specific
ARID4B,1049,0.006435543340224907,frequent
ARID5A,704,0.004318991908025104,frequent
ARID5B,642,0.003938626143397893,frequent
ARIH1,3958,0.02428205961926614,hub_generic_stress
ARIH2,423,0.0025950761038275837,specific
ARIH2OS,412,0.0025275918552646916,specific
ARL1,273,0.001674836350697235,specific
ARL10,389,0.0023864884264513716,specific
ARL11,299,0.0018343445745731622,specific
ARL13A,517,0.0031717596824559356,frequent
ARL13B,177,0.0010858829086938116,specific
ARL14,308,0.001889558959760983,specific
ARL14EP,433,0.0026564254207029404,specific
ARL14EPL,176,0.001079747977006276,specific
ARL15,542,0.0033251329746443272,frequent
ARL16,431,0.002644155557327869,specific
ARL17A,406,0.0024907822651394776,specific
ARL17B,1474,0.009042889307427561,frequent
ARL2,125,0.0007668664609419574,specific
ARL2BP,73,0.0004478500131901031,specific
ARL3,248,0.0015214630585088434,specific
ARL4A,284,0.0017423205992601273,specific
ARL4C,682,0.00418402341089932,frequent
ARL4D,1129,0.0069263378752277595,frequent
ARL5A,362,0.002220845270887909,specific
ARL5B,1787,0.010963122925626224,hub_generic_stress
ARL5C,472,0.002895687756516831,specific
ARL6,394,0.0024171630848890497,specific
ARL6IP1,225,0.0013803596296955234,specific
ARL6IP4,491,0.0030122514585800087,frequent
ARL6IP5,357,0.0021901706124502303,specific
ARL6IP6,533,0.0032699185894565063,frequent
ARL8A,417,0.0025582665137023697,specific
ARL8B,498,0.0030551959803927584,frequent
ARL9,621,0.0038097925779596443,frequent
ARMC1,262,0.0016073521021343427,specific
ARMC10,425,0.0026073459672026553,specific
ARMC12,194,0.001190176747381918,specific
ARMC2,371,0.0022760596560757297,specific
ARMC3,154,0.0009447794798804915,specific
ARMC5,191,0.001171771952319311,specific
ARMC6,264,0.001619621965509414,specific
ARMC7,662,0.004061324777148607,frequent
ARMC8,766,0.004699357672652315,frequent
ARMC9,321,0.0019693130716989466,specific
ARMCX1,311,0.00190796375482359,specific
ARMCX2,190,0.0011656370206317753,specific
ARMCX3,1027,0.006300574843099122,frequent
ARMCX4,127,0.0007791363243170287,specific
ARMCX5,561,0.003441696676707505,frequent
ARMCX6,374,0.0022944644511383367,specific
ARMH1,324,0.0019877178667615535,specific
ARMH2,1350,0.00828215777817314,frequent
ARMH3,1430,0.008772952313175993,frequent
ARMH4,418,0.0025644014453899055,specific
ARMS2,219,0.0013435500395703095,specific
ARMT1,348,0.0021349562272624093,specific
ARNT,538,0.003300593247894185,frequent
ARNT2,1770,0.010858829086938117,hub_generic_stress
ARNTL,419,0.0025705363770774413,specific
ARNTL2,251,0.0015398678535714504,specific
ARPC1A,99,0.0006073582370660302,specific
ARPC1B,1875,0.01150299691412936,hub_generic_stress
ARPC2,380,0.0023312740412635507,specific
ARPC3,3563,0.021858761602689555,hub_generic_stress
ARPC4,945,0.005797510444721198,frequent
ARPC4-TTLL3,181,0.0011104226354439544,specific
