public_compound_id,target_gene,contexts_x,n_datasets_scored,n_datasets_top5pct,n_datasets_top1pct,best_percentile,max_cosine,median_percentile,best_dataset_exact,tier,best_z,n_contexts,contexts_y,best_rank,kd_delta_median,kd_flag_weak,contexts,name,moa_class,primary_target,evidence_strength,hub_frac,hub_flag
CPD_326167036106,ZC3H10,zel039_aec7,3,3,0,0.0205869469995619,0.1281347721815109,0.0241999822710752,zhu_cd4t_stim8hr,,9.672614,1.0,,37.0,,,zel039_aec7,Capmatinib,ALK_MET_inhibitor,MET,strong_multi_dataset,0.0222329924356292,hub_generic_stress
CPD_908424475140,RPS4X,zel039_aec7,7,3,1,0.0014584346135148,0.4728170931339264,0.0781445883827831,k562_essential,,9.666918,1.0,,34.0,,,zel039_aec7,derazantinib,FGFR_inhibitor,FGFR1/2/3,strong_multi_dataset,0.0147299709817731,hub_generic_stress
CPD_727697023490,UBE3D,zel039_aec7,9,3,3,8.859750155045628e-05,0.2357785701751709,0.66402005850397,zhu_cd4t_rest,,9.647662,1.0,,13.0,,,zel039_aec7,AZD-3463,ALK_MET_inhibitor,ALK/IGF1R,strong_multi_dataset,0.005165612480905,frequent
CPD_064454030539,NCBP1,"zel024_h1650,zel024_hek293",7,3,3,0.0003822838730817,0.0590162798762321,0.283718120525415,xatlas_hek293t,B_consensus_strong,9.613979,2.0,"zel024_h1650,zel024_hek293",2.0,-0.5597339272499084,False,,,,,strong_multi_dataset,0.0232452561640726,hub_generic_stress
CPD_326167036106,CNOT11,zel039_aec7,9,3,0,0.0113404801984584,0.1550949215888977,0.1561929860125684,zhu_cd4t_rest,,9.544383,1.0,,39.0,,,zel039_aec7,Capmatinib,ALK_MET_inhibitor,MET,strong_multi_dataset,0.0208771725326838,hub_generic_stress
CPD_978689160853,RPS10-NUDT3,zel039_aec7,5,3,0,0.0167154199749268,0.3717988431453705,0.038617474153659,hepg2,,9.541461,1.0,,4.0,,,zel039_aec7,JAB-3068,Phosphatase_inhibitor,PTPN11/SHP2,strong_multi_dataset,0.0261225391255268,hub_generic_stress
CPD_908424475140,RPS15A,zel039_aec7,7,3,1,0.0034030140982012,0.4634158313274383,0.0915169243627246,k562_essential,,9.533613,1.0,,41.0,,,zel039_aec7,derazantinib,FGFR_inhibitor,FGFR1/2/3,strong_multi_dataset,0.0123434825553217,hub_generic_stress
CPD_483004848109,CXXC1,zel039_aec7,10,3,1,0.0058503969912244,0.3396100103855133,0.1183838606970208,rpe1,,9.531052,1.0,,1.0,,,zel039_aec7,momelotinib/CYT387,JAK_STAT_inhibitor,JAK1/JAK2,strong_multi_dataset,0.0469997116582106,hub_generic_stress
CPD_056284183052,YEATS2,zel031_a549,10,3,0,0.0259089009611366,0.2219005823135376,0.1485645001990314,hepg2,,9.495584,1.0,,14.0,,,zel031_a549,fexagratinib,FGFR_inhibitor,FGFR1/2/3,strong_multi_dataset,0.01033122496181,hub_generic_stress
CPD_570860546420,PDCD5,"zel031_a549,zel039_aec7",10,3,0,0.0189598653317976,0.1691841036081314,0.2380256641051963,zhu_cd4t_rest,,9.4948435,2.0,,3.0,,,"zel031_a549,zel039_aec7",MK2-IN-1,Stress_kinase_inhibitor,MAPKAPK2/MK2,strong_multi_dataset,0.0127238483199489,hub_generic_stress
CPD_360434106630,RPLP2,zel039_aec7,10,3,0,0.0242373589636439,0.1694069504737854,0.2932939067590169,hepg2,,9.4695215,1.0,,14.0,,,zel039_aec7,IRAK inhibitor 1,Stress_kinase_inhibitor,IRAK1/IRAK4,strong_multi_dataset,0.0092146673946785,frequent
CPD_430449302192,MFN2,zel039_aec7,10,3,1,0.005014625992478,0.2911636531352997,0.1116973180519469,rpe1,,9.467108,1.0,,11.0,,,zel039_aec7,STM2457,Epigenetic_writer_eraser,METTL3,strong_multi_dataset,0.0050797234372795,frequent
CPD_849358895118,IL3,zel031_a549,5,3,3,0.0004380201489268,0.1120438128709793,0.0038117188192536,zhu_cd4t_stim8hr,,9.436583,1.0,,2.0,,,zel031_a549,GSK126,Epigenetic_writer_eraser,EZH2,strong_multi_dataset,0.0028956877565168,specific
CPD_908424475140,RPS23,zel039_aec7,8,3,0,0.0126397666504618,0.4228232502937317,0.0831794955835677,k562_essential,,9.43133,1.0,,44.0,,,zel039_aec7,derazantinib,FGFR_inhibitor,FGFR1/2/3,strong_multi_dataset,0.0069876871921031,frequent
CPD_908424475140,RPS25,zel039_aec7,10,3,1,0.0095685301674492,0.1666510105133056,0.2042995330524175,zhu_cd4t_rest,,9.412844,1.0,,47.0,,,zel039_aec7,derazantinib,FGFR_inhibitor,FGFR1/2/3,strong_multi_dataset,0.0089692701271771,frequent
CPD_236412001094,MAPK8,zel031_a549,6,3,1,0.0039890080666607,0.2153856009244918,0.0400586676123276,zhu_cd4t_stim48hr,,9.397437,1.0,,2.0,,,zel031_a549,ceritinib,ALK_MET_inhibitor,ALK,strong_multi_dataset,0.0230243986233213,hub_generic_stress
CPD_548023859323,CAD,zel039_aec7,8,3,1,0.0004373257530202,0.1240166276693344,0.1622520504386866,xatlas_hct116,,9.3947525,1.0,,7.0,,,zel039_aec7,endoxifen,Nuclear_hormone_receptor,ESR1,strong_multi_dataset,0.0035091809252703,frequent
CPD_908424475140,UTP23,"zel031_a549,zel039_aec7",10,3,0,0.0301409820126397,0.3626422584056854,0.1222315085666527,k562_essential,,9.388467,2.0,,16.0,,,"zel031_a549,zel039_aec7",derazantinib,FGFR_inhibitor,FGFR1/2/3,strong_multi_dataset,0.0211839191170606,hub_generic_stress
CPD_861948162761,EXOSC9,"zel028_h1650,zel028_hek293",10,3,2,0.0001092239637376,0.0726064592599868,0.2099251197489995,xatlas_hek293t,B_consensus_strong,9.378921,2.0,"zel028_h1650,zel028_hek293",3.0,-1.937530398368836,False,,,,,strong_multi_dataset,0.0223556910693799,hub_generic_stress
CPD_326167036106,POP4,"zel031_a549,zel039_aec7",9,3,0,0.0417294232302649,0.2576993405818939,0.1084974513050726,zhu_cd4t_rest,,9.3668165,2.0,,33.0,,,"zel031_a549,zel039_aec7",Capmatinib,ALK_MET_inhibitor,MET,strong_multi_dataset,0.0103925742786854,hub_generic_stress
CPD_727697023490,DNTTIP2,zel039_aec7,7,3,2,0.0030407459963511,0.448375254869461,0.2148909418903405,replogle_k562_gwps,,9.341097,1.0,,15.0,,,zel039_aec7,AZD-3463,ALK_MET_inhibitor,ALK/IGF1R,strong_multi_dataset,0.0100367482408083,hub_generic_stress
CPD_727697023490,PWP2,"zel031_a549,zel039_aec7",10,3,0,0.0210974204414502,0.2720528841018677,0.1176082531411935,zhu_cd4t_stim48hr,,9.334425,2.0,,17.0,,,"zel031_a549,zel039_aec7",AZD-3463,ALK_MET_inhibitor,ALK/IGF1R,strong_multi_dataset,0.0151471463365255,hub_generic_stress
CPD_430449302192,KAT14,"zel031_a549,zel039_aec7",3,3,2,0.0047842650837246,0.1511902511119842,0.0506351292159439,zhu_cd4t_rest,,9.33227,2.0,,12.0,,,"zel031_a549,zel039_aec7",STM2457,Epigenetic_writer_eraser,METTL3,strong_multi_dataset,0.0085766344991748,frequent
CPD_360434106630,PPRC1,"zel031_a549,zel039_aec7",10,3,0,0.0192227329711659,0.2591592371463775,0.1299623903050564,hepg2,,9.33184,2.0,,15.0,,,"zel031_a549,zel039_aec7",IRAK inhibitor 1,Stress_kinase_inhibitor,IRAK1/IRAK4,strong_multi_dataset,0.0195029478346758,hub_generic_stress
CPD_813488137380,SMARCA4,"zel024_h1650,zel024_hek293",7,3,1,0.0066666666666666,0.2065193653106689,0.1952229198809003,vcc2025_train,B_consensus_strong,8.948207,2.0,"zel024_h1650,zel024_hek293",1.0,-2.213603973388672,False,,,,,strong_multi_dataset,0.0104845982539984,hub_generic_stress
CPD_943237728882,IMMP1L,"zel024_h1650,zel024_hek293",6,3,3,8.760402978537013e-05,0.1052979901432991,0.2182661402998681,zhu_cd4t_stim8hr,B_consensus_strong,8.939235,2.0,"zel024_h1650,zel024_hek293",1.0,-2.029814481735229,False,,,,,strong_multi_dataset,0.0401101833731081,hub_generic_stress
CPD_986688499596,NARS,"zel024_h1650,zel024_hek293",5,3,1,0.0053475935828877,0.0393186919391155,0.162669735564981,k562_essential,B_consensus_strong,8.825525,2.0,"zel024_h1650,zel024_hek293",3.0,-1.847119092941284,False,,,,,strong_multi_dataset,0.0169630861160361,hub_generic_stress
CPD_952154489322,DDX41,"zel024_h1650,zel024_hek293",7,3,2,0.0049745804406056,0.0309225246310234,0.2763019234169124,xatlas_hct116,B_consensus_strong,8.747182,2.0,"zel024_h1650,zel024_hek293",7.0,-0.8312577605247498,False,,,,,strong_multi_dataset,0.0645088066944374,hub_generic_stress
CPD_644888706165,DDX41,"zel031_a549,zel031_thp1",7,3,2,0.0005461198186882,0.0300192646682262,0.1354034340351417,xatlas_hek293t,B_consensus_strong,8.364081,2.0,"zel031_a549,zel031_thp1",1.0,-0.8312577605247498,False,,,,,strong_multi_dataset,0.0645088066944374,hub_generic_stress
CPD_045654891052,USP18,"zel024_h1650,zel024_hek293",5,3,2,0.0003543900062018,0.0349015444517135,0.340002453161334,zhu_cd4t_rest,B_consensus_strong,8.116842,2.0,"zel024_h1650,zel024_hek293",1.0,-0.261752612888813,False,,,,,strong_multi_dataset,0.0287176152293544,hub_generic_stress
CPD_173156137064,IMMP1L,"zel024_h1650,zel024_hek293",6,3,3,8.760402978537013e-05,0.0846123322844505,0.2012091154289931,zhu_cd4t_stim8hr,B_consensus_strong,8.112187,2.0,"zel024_h1650,zel024_hek293",1.0,-2.029814481735229,False,,,,,strong_multi_dataset,0.0401101833731081,hub_generic_stress
CPD_937681657250,ATP6V1B2,"zel031_a549,zel031_thp1",7,3,2,0.0004178854993731,0.1053081825375557,0.1847712245139991,rpe1,B_consensus_strong,8.096955,2.0,"zel031_a549,zel031_thp1",1.0,-0.5604473948478699,False,,,,,strong_multi_dataset,0.00903675437574,frequent
CPD_750732085256,LONP1,"zel031_a549,zel031_thp1",7,3,2,0.0020894274968658,0.035702645778656,0.2250313414124529,jurkat,B_consensus_strong,8.035185,2.0,"zel031_a549,zel031_thp1",9.0,-2.140674829483032,False,,,,,strong_multi_dataset,0.0099385893338077,frequent
CPD_299835557535,GARIN2,zel028_hek293,2,2,2,5.461198186882202e-05,0.7025002837181091,5.463885049817857e-05,xatlas_hek293t,B_single_context,101.15811,1.0,zel028_hek293,1.0,-0.0088657503947615,True,,,,,single_dataset,0.0022699247243881,specific
CPD_930070760283,GARIN2,zel039_aec7,2,2,2,5.461198186882202e-05,0.786857008934021,5.463885049817857e-05,xatlas_hek293t,B_single_context,81.751205,1.0,zel039_aec7,1.0,-0.0088657503947615,True,,,,,single_dataset,0.0022699247243881,specific
CPD_601814317291,GARIN2,zel028_hek293,2,2,2,5.461198186882202e-05,0.5462936162948608,5.463885049817857e-05,xatlas_hek293t,B_single_context,78.31711,1.0,zel028_hek293,1.0,-0.0088657503947615,True,,,,,single_dataset,0.0022699247243881,specific
CPD_211329652016,GARIN2,zel039_aec7,2,2,2,5.461198186882202e-05,0.7306076884269714,5.463885049817857e-05,xatlas_hek293t,B_single_context,75.618034,1.0,zel039_aec7,1.0,-0.0088657503947615,True,,,,,single_dataset,0.0022699247243881,specific
CPD_255118780886,GARIN2,zel028_hek293,2,2,2,5.461198186882202e-05,0.5020371675491333,5.463885049817857e-05,xatlas_hek293t,B_single_context,71.57078,1.0,zel028_hek293,1.0,-0.0088657503947615,True,,,,,single_dataset,0.0022699247243881,specific
CPD_368051317413,GARIN2,zel031_a549,2,2,2,5.461198186882202e-05,0.553389847278595,5.463885049817857e-05,xatlas_hek293t,B_single_context,71.278984,1.0,zel031_a549,1.0,-0.0088657503947615,True,,,,,single_dataset,0.0022699247243881,specific
CPD_584644349480,GARIN2,zel028_hek293,2,2,2,5.461198186882202e-05,0.4803560376167297,5.463885049817857e-05,xatlas_hek293t,B_single_context,68.86245,1.0,zel028_hek293,1.0,-0.0088657503947615,True,,,,,single_dataset,0.0022699247243881,specific
CPD_604499626758,GARIN2,zel028_hek293,2,2,2,5.461198186882202e-05,0.4744279682636261,5.463885049817857e-05,xatlas_hek293t,B_single_context,67.99284,1.0,zel028_hek293,1.0,-0.0088657503947615,True,,,,,single_dataset,0.0022699247243881,specific
CPD_299835557535,LRRK1,zel028_hek293,2,2,2,0.0002730599093441,0.385116696357727,0.0004371914098734,xatlas_hek293t,B_single_context,67.894905,1.0,zel028_hek293,2.0,-0.2026174515485763,False,,,,,single_dataset,0.001981582935074,specific
CPD_923461525641,GARIN2,zel039_aec7,2,2,2,5.461198186882202e-05,0.6159937977790833,5.463885049817857e-05,xatlas_hek293t,B_single_context,63.993233,1.0,zel039_aec7,1.0,-0.0088657503947615,True,,,,,single_dataset,0.0022699247243881,specific
CPD_930070760283,LRRK1,zel039_aec7,2,2,2,0.0002730599093441,0.4294173717498779,0.0004371914098734,xatlas_hek293t,B_single_context,62.742977,1.0,zel039_aec7,2.0,-0.2026174515485763,False,,,,,single_dataset,0.001981582935074,specific
CPD_519149705099,GARIN2,zel028_hek293,2,2,2,5.461198186882202e-05,0.4354650974273681,5.463885049817857e-05,xatlas_hek293t,B_single_context,61.81473,1.0,zel028_hek293,1.0,-0.0088657503947615,True,,,,,single_dataset,0.0022699247243881,specific
CPD_817415548861,GARIN2,zel031_a549,2,2,2,5.461198186882202e-05,0.4771310985088348,5.463885049817857e-05,xatlas_hek293t,B_single_context,61.365986,1.0,zel031_a549,1.0,-0.0088657503947615,True,,,,,single_dataset,0.0022699247243881,specific
CPD_066197357221,GARIN2,zel028_hek293,2,2,2,5.461198186882202e-05,0.4251268208026886,5.463885049817857e-05,xatlas_hek293t,B_single_context,60.795994,1.0,zel028_hek293,1.0,-0.0088657503947615,True,,,,,single_dataset,0.0022699247243881,specific
CPD_040156959616,GARIN2,zel028_hek293,2,2,2,5.461198186882202e-05,0.4158973097801208,5.463885049817857e-05,xatlas_hek293t,B_single_context,59.49481,1.0,zel028_hek293,1.0,-0.0088657503947615,True,,,,,single_dataset,0.0022699247243881,specific
CPD_211329652016,LRRK1,zel039_aec7,2,2,2,0.0002730599093441,0.3985642492771148,0.0004371914098734,xatlas_hek293t,B_single_context,58.622196,1.0,zel039_aec7,2.0,-0.2026174515485763,False,,,,,single_dataset,0.001981582935074,specific
CPD_299835557535,DNAJC28,zel028_hek293,2,2,2,0.0004919914721478,0.3692518174648285,0.0008740335275653,xatlas_hct116,B_single_context,57.166813,1.0,zel028_hek293,4.0,-0.1388542577624321,True,,,,,single_dataset,0.0016318918288844,specific
CPD_299835557535,OR6C6,zel028_hek293,2,2,2,0.0004373257530202,0.3740708231925964,0.0006555587314607,xatlas_hct116,B_single_context,56.59539,1.0,zel028_hek293,5.0,0.0,True,,,,,single_dataset,0.0025521315820148,specific
CPD_930070760283,C4BPA,zel039_aec7,2,2,2,0.0007653200677854,0.3660748898983001,0.0011745337709906,xatlas_hct116,B_single_context,53.84918,1.0,zel039_aec7,3.0,-0.0007731017831247,True,,,,,single_dataset,0.0016993760774473,specific
CPD_299835557535,GCNT7,zel028_hek293,5,2,2,0.0003279943147652,0.4058600068092346,0.3626295738460175,xatlas_hct116,B_single_context,52.858494,1.0,zel028_hek293,6.0,0.013292740099132,True,,,,,single_dataset,0.0022147103392003,specific
CPD_930070760283,OR6C6,zel039_aec7,2,2,2,0.0004373257530202,0.4200032651424408,0.0006555587314607,xatlas_hct116,B_single_context,52.752926,1.0,zel039_aec7,4.0,0.0,True,,,,,single_dataset,0.0025521315820148,specific
CPD_299835557535,C4BPA,zel028_hek293,2,2,2,0.0007653200677854,0.3249375522136688,0.0011745337709906,xatlas_hct116,B_single_context,52.718414,1.0,zel028_hek293,7.0,-0.0007731017831247,True,,,,,single_dataset,0.0016993760774473,specific
CPD_299835557535,NPPA,zel028_hek293,2,2,2,0.000819985786913,0.3227904438972473,0.0010107246940135,xatlas_hct116,B_single_context,52.44699,1.0,zel028_hek293,8.0,-0.0081300295423716,True,,,,,single_dataset,0.0016932411457598,specific
CPD_601814317291,LRRK1,zel028_hek293,2,2,2,0.0002730599093441,0.2988340854644775,0.0004371914098734,xatlas_hek293t,B_single_context,52.35016,1.0,zel028_hek293,2.0,-0.2026174515485763,False,,,,,single_dataset,0.001981582935074,specific
CPD_549547493438,GARIN2,zel039_aec7,2,2,2,5.461198186882202e-05,0.5028755068778992,5.463885049817857e-05,xatlas_hek293t,B_single_context,52.27871,1.0,zel039_aec7,1.0,-0.0088657503947615,True,,,,,single_dataset,0.0022699247243881,specific
CPD_299835557535,AIFM3,zel028_hek293,2,2,2,0.0007645677461635,0.284851998090744,0.0016942611321425,xatlas_hek293t,B_single_context,52.169773,1.0,zel028_hek293,9.0,-0.0192261170595884,True,,,,,single_dataset,0.0015398678535714,specific
CPD_375963532021,GARIN2,zel028_hek293,2,2,2,5.461198186882202e-05,0.3605085015296936,5.463885049817857e-05,xatlas_hek293t,B_single_context,52.15731,1.0,zel028_hek293,1.0,-0.0088657503947615,True,,,,,single_dataset,0.0022699247243881,specific
CPD_930070760283,DNAJC28,zel039_aec7,2,2,2,0.0004919914721478,0.4182903468608856,0.0008740335275653,xatlas_hct116,B_single_context,52.122726,1.0,zel039_aec7,5.0,-0.1388542577624321,True,,,,,single_dataset,0.0016318918288844,specific
CPD_299835557535,RAB25,zel028_hek293,2,2,2,0.0012026458208057,0.3142959773540497,0.0013112786746975,xatlas_hct116,B_single_context,51.996574,1.0,zel028_hek293,10.0,-1.2687157423933968,False,,,,,single_dataset,0.0012883356543824,specific
CPD_930070760283,SELP,zel039_aec7,2,2,2,0.0014213086973159,0.3373372852802276,0.0016936700222967,xatlas_hct116,B_single_context,51.147602,1.0,zel039_aec7,6.0,-0.0012230683641973,True,,,,,single_dataset,0.0042331028643996,frequent
CPD_299835557535,FOXI3,zel028_hek293,6,2,2,0.0002733285956376,0.4130255281925201,0.1223947420808376,xatlas_hct116,B_single_context,50.690147,1.0,zel028_hek293,11.0,-0.0389486981039226,True,,,,,single_dataset,0.0031778946141434,frequent
CPD_368051317413,LRRK1,zel031_a549,2,2,2,0.0002730599093441,0.3019801378250122,0.0004371914098734,xatlas_hek293t,B_single_context,50.41898,1.0,zel031_a549,2.0,-0.2026174515485763,False,,,,,single_dataset,0.001981582935074,specific
CPD_299835557535,SELP,zel028_hek293,2,2,2,0.0014213086973159,0.3028211593627929,0.0016117520494935,xatlas_hct116,B_single_context,50.404263,1.0,zel028_hek293,12.0,-0.0012230683641973,True,,,,,single_dataset,0.0042331028643996,frequent
CPD_950023972615,GARIN2,zel028_hek293,2,2,2,5.461198186882202e-05,0.3538380861282348,5.463885049817857e-05,xatlas_hek293t,B_single_context,50.364834,1.0,zel028_hek293,1.0,-0.0088657503947615,True,,,,,single_dataset,0.0022699247243881,specific
CPD_299835557535,STEEP1,zel028_hek293,5,2,2,0.0002186628765101,0.4211682081222534,0.3627338001950181,xatlas_hct116,B_single_context,50.284042,1.0,zel028_hek293,13.0,-0.4304642081260681,False,,,,,single_dataset,0.007926331740296,frequent
CPD_211329652016,C4BPA,zel039_aec7,2,2,2,0.000819985786913,0.342767059803009,0.0012018666305544,xatlas_hct116,B_single_context,49.736786,1.0,zel039_aec7,3.0,-0.0007731017831247,True,,,,,single_dataset,0.0016993760774473,specific
CPD_255118780886,LRRK1,zel028_hek293,2,2,2,0.0002730599093441,0.2733030915260315,0.0004098585503097,xatlas_hek293t,B_single_context,49.52039,1.0,zel028_hek293,2.0,-0.2026174515485763,False,,,,,single_dataset,0.001981582935074,specific
CPD_923461525641,LRRK1,zel039_aec7,2,2,2,0.0002730599093441,0.3351020514965057,0.0004371914098734,xatlas_hek293t,B_single_context,49.41748,1.0,zel039_aec7,2.0,-0.2026174515485763,False,,,,,single_dataset,0.001981582935074,specific
CPD_734133747507,GARIN2,zel028_hek293,2,2,2,5.461198186882202e-05,0.3449211716651916,5.463885049817857e-05,xatlas_hek293t,B_single_context,49.38921,1.0,zel028_hek293,1.0,-0.0088657503947615,True,,,,,single_dataset,0.0022699247243881,specific
CPD_551484934229,GARIN2,zel039_aec7,2,2,2,5.461198186882202e-05,0.4810467958450317,5.463885049817857e-05,xatlas_hek293t,B_single_context,49.230633,1.0,zel039_aec7,1.0,-0.0088657503947615,True,,,,,single_dataset,0.0022699247243881,specific
CPD_742103776786,GARIN2,zel039_aec7,2,2,2,5.461198186882202e-05,0.4711823463439941,5.463885049817857e-05,xatlas_hek293t,B_single_context,49.04605,1.0,zel039_aec7,1.0,-0.0088657503947615,True,,,,,single_dataset,0.0022699247243881,specific
CPD_299835557535,MELTF,zel028_hek293,2,2,2,0.0010386486634231,0.3195628821849823,0.0010927501413342,xatlas_hct116,B_single_context,48.9625,1.0,zel028_hek293,14.0,-0.2949065715074539,False,,,,,single_dataset,0.0010490733185685,specific
CPD_211329652016,OR6C6,zel039_aec7,2,2,2,0.0004373257530202,0.3941546976566314,0.0007101707133295,xatlas_hct116,B_single_context,48.958214,1.0,zel039_aec7,4.0,0.0,True,,,,,single_dataset,0.0025521315820148,specific
CPD_211329652016,DNAJC28,zel039_aec7,2,2,2,0.0004919914721478,0.3861480057239532,0.0007648095638277,xatlas_hct116,B_single_context,48.551834,1.0,zel039_aec7,5.0,-0.1388542577624321,True,,,,,single_dataset,0.0016318918288844,specific
CPD_551260510391,GARIN2,zel039_aec7,2,2,2,5.461198186882202e-05,0.4545000493526459,5.463885049817857e-05,xatlas_hek293t,B_single_context,47.174576,1.0,zel039_aec7,1.0,-0.0088657503947615,True,,,,,single_dataset,0.0022699247243881,specific
CPD_299835557535,ZBTB37,zel028_hek293,6,2,2,0.0003826600338927,0.4051195383071899,0.4330253164768504,xatlas_hct116,B_single_context,46.96004,1.0,zel028_hek293,15.0,-0.2696464657783508,False,,,,,single_dataset,0.0021840356807626,specific
CPD_584644349480,LRRK1,zel028_hek293,2,2,2,0.0002730599093441,0.2654862999916076,0.0004371914098734,xatlas_hek293t,B_single_context,46.75441,1.0,zel028_hek293,2.0,-0.2026174515485763,False,,,,,single_dataset,0.001981582935074,specific
CPD_830407168049,GARIN2,zel028_hek293,2,2,2,5.461198186882202e-05,0.3277720510959625,5.463885049817857e-05,xatlas_hek293t,B_single_context,46.71443,1.0,zel028_hek293,1.0,-0.0088657503947615,True,,,,,single_dataset,0.0022699247243881,specific
CPD_930070760283,NPPA,zel039_aec7,2,2,2,0.000819985786913,0.3620591759681701,0.0010107246940135,xatlas_hct116,B_single_context,46.659103,1.0,zel039_aec7,7.0,-0.0081300295423716,True,,,,,single_dataset,0.0016932411457598,specific
CPD_211329652016,SELP,zel039_aec7,2,2,2,0.0013666429781883,0.3152271211147308,0.0017755611264706,xatlas_hct116,B_single_context,46.532375,1.0,zel039_aec7,6.0,-0.0012230683641973,True,,,,,single_dataset,0.0042331028643996,frequent
CPD_604499626758,LRRK1,zel028_hek293,2,2,2,0.0002730599093441,0.2711249589920044,0.0004371914098734,xatlas_hek293t,B_single_context,46.415333,1.0,zel028_hek293,2.0,-0.2026174515485763,False,,,,,single_dataset,0.001981582935074,specific
CPD_601814317291,MUS81,zel028_hek293,6,2,2,0.0001092239637376,0.426014631986618,0.1410475891621401,xatlas_hek293t,B_single_context,46.010906,1.0,zel028_hek293,3.0,-0.4631035327911377,False,,,,,single_dataset,0.0018036699161354,specific
CPD_930070760283,AIFM3,zel039_aec7,2,2,2,0.0008191797280323,0.3209535479545593,0.0017488999826407,xatlas_hek293t,B_single_context,45.95509,1.0,zel039_aec7,8.0,-0.0192261170595884,True,,,,,single_dataset,0.0015398678535714,specific
